,Search String,Title,Media,Link,Date,Search Engine
1598,Jio and Lawsuits,Age of innovation,The Financial Express,/url?q=https://www.financialexpress.com/opinion/age-of-innovation/3311238/&sa=U&ved=2ahUKEwjj6YmBiIKEAxXLrJUCHdgaCrY4HhDF9AF6BAgBEAI&usg=AOvVaw1-zfbG9wHO5EneB9mMxOQX,2023-09-29 12:57:38.360290,Google
1599,Jio and Lawsuits,Reliance looks at Nasdaq listing for Jio Platforms; IPO likely by 2021,Business Standard,/url?q=https://www.business-standard.com/article/companies/reliance-looks-at-nasdaq-listing-for-jio-platforms-ipo-likely-by-2021-120052700048_1.html&sa=U&ved=2ahUKEwjj6YmBiIKEAxXLrJUCHdgaCrY4HhDF9AF6BAgHEAI&usg=AOvVaw0fpi1uYlRM555aIzW6noyv,2020-01-29 12:57:38.360290,Google
1600,Jio and Lawsuits,Predatory Pricing : JIO cases,MarketExpress,/url?q=http://www.marketexpress.in/2017/12/predatory-pricing-jio-cases.html&sa=U&ved=2ahUKEwjj6YmBiIKEAxXLrJUCHdgaCrY4HhDF9AF6BAgIEAI&usg=AOvVaw0t15sfhZuVYYrtuM3y4Pm6,2024-01-29 12:53:38.360290,Google
1601,Jio and Lawsuits,"The Tech Weekender: Google connects with Reliance Jio, the big Twitter hack and Apple to pay iPhone users...",Moneycontrol,/url?q=https://www.moneycontrol.com/news/photos/technology/the-tech-weekender-google-connects-with-reliance-jio-the-big-twitter-hack-and-apple-to-pay-iphone-users-for-batterygate-5562751.html&sa=U&ved=2ahUKEwjj6YmBiIKEAxXLrJUCHdgaCrY4HhDF9AF6BAgEEAI&usg=AOvVaw1mVKNUG6qjRUMj00-rJHl9,2024-01-29 08:57:38.360290,Google
1602,Jio and Lawsuits,Coronavirus effect: Reliance Jio offers double data for these plans,Deccan Herald,/url?q=https://www.deccanherald.com/specials/coronavirus-effect-reliance-jio-offers-double-data-for-these-plans-815757.html&sa=U&ved=2ahUKEwjj6YmBiIKEAxXLrJUCHdgaCrY4HhDF9AF6BAgDEAI&usg=AOvVaw171rxc6qDutyWMwkjGdNpr,2024-01-25 12:57:38.360290,Google
1603,Jio and Lawsuits,"Claims worth Rs 27,328 crore against Vodafone Idea, erstwhile Vodafone entities in India under litigation",ET Telecom,/url?q=https://telecom.economictimes.indiatimes.com/news/industry/claims-worth-rs-27328-crore-against-vodafone-idea-erstwhile-vodafone-entities-in-india-under-litigation/102761540&sa=U&ved=2ahUKEwjj6YmBiIKEAxXLrJUCHdgaCrY4HhDF9AF6BAgFEAI&usg=AOvVaw1AoQHUDLhZQnbrRySQkdh4,2023-09-29 12:57:38.360290,Google
1604,Jio and Lawsuits,"KKR picks up 2.32% stake in Mukesh Ambani's Jio Platforms for Rs 11,367 cr",Business Standard,/url?q=https://www.business-standard.com/article/companies/kkr-picks-up-2-32-stake-in-mukesh-ambani-s-jio-platforms-for-rs-11-367-cr-120052201242_1.html&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgGEAI&usg=AOvVaw1qY1rQyRb5KgRjxMkzX-KO,2020-01-29 12:57:38.360290,Google
1605,Jio and Lawsuits,Donald Trump's deposition in rape lawsuit made public,The Economic Times,/url?q=https://m.economictimes.com/news/international/us/donald-trumps-deposition-in-rape-lawsuit-made-public/videoshow/100025091.cms&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgJEAI&usg=AOvVaw1CgfLLI10Nj4omLyAaRDt4,2024-01-29 12:55:38.360290,Google
1606,Jio and Lawsuits,Huge demand for lawyers for telecom sector seeing surge in legal cases,ET Telecom,/url?q=https://telecom.economictimes.indiatimes.com/news/huge-demand-for-lawyers-for-telecom-sector-seeing-surge-in-legal-cases/63363540&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgIEAI&usg=AOvVaw0xwQsM3ICn1M6GXsldmLGI,2024-01-29 10:57:38.360290,Google
1607,Jio and Lawsuits,"Airtel, Jio and Vi Rs 399 prepaid recharge plans give 1.5GB daily data, check similar offers",India Today,/url?q=https://www.indiatoday.in/technology/news/story/airtel-jio-and-vi-rs-399-prepaid-recharge-plans-give-1-5gb-daily-data-check-similar-offers-1783375-2021-03-25&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgHEAI&usg=AOvVaw3V8iH6-o5-tdxkcbT7tshY,2024-01-27 12:57:38.360290,Google
1608,Jio and Lawsuits,"Airtel, Jio, Vi recharge plans under Rs 500 that give 1.5GB, 2GB daily data with 56 days validity",India Today,/url?q=https://www.indiatoday.in/technology/news/story/airtel-jio-vi-recharge-plans-under-rs-500-that-give-1-5gb-2gb-daily-data-with-56-days-validity-1788487-2021-04-08&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgCEAI&usg=AOvVaw1mcgVIQhRSu1JNdskCPkY9,2023-11-29 12:57:38.360290,Google
1609,Jio and Lawsuits,"Asset sale to Jio at risk from govt's Rs 29-bn demand, RCom tells SC",Business Standard,/url?q=https://www.business-standard.com/article/companies/asset-sale-to-jio-at-risk-from-govt-s-rs-29-bn-demand-rcom-tells-sc-118112700041_1.html&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgAEAI&usg=AOvVaw2D8H6FBcx_qMQACUh6YGd_,2022-01-29 12:57:38.360290,Google
1610,Jio and Lawsuits,Avaya India moves NCLT against RCom to recover Rs 7.5 cr,ET Telecom,/url?q=https://telecom.economictimes.indiatimes.com/news/avaya-india-moves-nclt-against-rcom-to-recover-rs-7-5-cr/63320118&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgBEAI&usg=AOvVaw3TKmhdhxZYngFZuOgvwSx6,2024-01-29 12:46:38.360290,Google
1611,Jio and Lawsuits,"Compared: Jio AirFiber vs Airtel Xstream AirFiber; Price, Speed and Benefits",The Hans India,/url?q=https://www.thehansindia.com/technology/tech-news/compared-jio-airfiber-vs-airtel-xstream-airfiber-price-speed-and-benefits-819191&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgFEAI&usg=AOvVaw2D9PgFAAA40xEHF7VQ_GqL,2024-01-29 01:57:38.360290,Google
1612,Jio and Lawsuits,India’s JioCinema Oozes Confidence as Salman Khan-Hosted Reality Show ‘Bigg Boss OTT’ Draws Record Numbers (EXCLUSIVE),Variety,/url?q=https://variety.com/2023/tv/asia/salman-khan-bigg-boss-jiocinema-1235697668/&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgEEAI&usg=AOvVaw3xnh7TXUmjWM6-LAeApVLn,2024-01-18 12:57:38.360290,Google
1613,Jio and Lawsuits,"Reliance Jio's Trademark Win, Sachin Scores; Sues Australian Bat Maker for Dues, International Licensing Awards ...",BananaIP,/url?q=https://www.bananaip.com/ip-news-center/trademark-news-bulletin-reliance-jios-trademark-win-sachin-scores-sues-australian-bat-maker-for-dues-international-licensing-awards-2019-karnataka-proposes-geographical-indication-policy/&sa=U&ved=2ahUKEwjy8siBiIKEAxUrrpUCHVOhBO44KBDF9AF6BAgDEAI&usg=AOvVaw2tFFlqfvZZJI8WlYA8HVHK,2023-02-28 12:57:38.360290,Google
1614,Jio and Lawsuits,Nestle plans consumer outreach to soften impact of class-action lawsuit,Business Standard,/url?q=https://www.business-standard.com/article/companies/nestle-plans-consumer-outreach-to-soften-impact-of-class-action-lawsuit-119010401261_1.html&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgDEAI&usg=AOvVaw28M8fABvpTTXhEJe8IOHoB,2013-01-29 12:57:38.360290,Google
1615,Jio and Lawsuits,Reliance successfully sues a nutraceutical company for using 'Jio' in its branding,MediaNama,/url?q=https://www.medianama.com/2019/06/223-reliance-successfully-sues-a-nutraceutical-company-for-using-jio-in-its-branding/&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgJEAI&usg=AOvVaw2D1kS4KEX3e0dkLoS3XjbO,2024-01-29 12:50:38.360290,Google
1616,Jio and Lawsuits,"India’s telecoms regulator rejects lawsuit re blockchain used to curb spam calls, SMS",Ledger Insights,/url?q=https://www.ledgerinsights.com/blockchain-spam-sms-lawsuit-india-telecoms-regulator-trai/&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgGEAI&usg=AOvVaw2dgPft9N4OEIuSvXfhQVwA,2024-01-29 05:57:38.360290,Google
1617,Jio and Lawsuits,Only Rs 500 as penalty? What Jio may have to pay for using PM Modi's pic in ad,Business Standard,/url?q=https://www.business-standard.com/article/companies/only-rs-500-as-penalty-what-jio-may-have-to-pay-for-using-pm-modi-s-pic-in-ad-116120300446_1.html&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgBEAI&usg=AOvVaw31FtwZPyxXU-5U-XlbCbdx,2024-01-22 12:57:38.360290,Google
1618,Jio and Lawsuits,Jio is not wrong in questioning Ookla's claim that Airtel is offering faster mobile data,Dailyo,/url?q=https://www.dailyo.in/variety/bharti-airtel-reliance-jio-ookla-speed-test-lawsuit-16297&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgIEAI&usg=AOvVaw2vjsRaW87CPxIPMVlEy9Jw,2023-06-29 12:57:38.360290,Google
1619,Jio and Lawsuits,Indian IT firms facing more US lawsuits with changing business environment,Business Standard,/url?q=https://www.business-standard.com/article/companies/indian-it-firms-face-more-lawsuits-with-changing-business-environment-117042100453_1.html&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgAEAI&usg=AOvVaw3aohVQjnOp-D3pXC9jtxdw,2017-01-29 12:57:38.360290,Google
1620,Jio and Lawsuits,TCS to 'vigorously defend' against US lawsuit on alleged anti-American bias,Business Standard,/url?q=https://www.business-standard.com/article/companies/tcs-to-vigorously-defend-against-us-lawsuit-on-alleged-anti-american-bias-117122800951_1.html&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgHEAI&usg=AOvVaw1PCaIG2wac_ZQvOG1L3l_2,2024-01-29 12:53:38.360290,Google
1621,Jio and Lawsuits,"Juhi Chawla says 5G harmful for environment and has gone to court, but is she correct and what does the science say?",India Today,/url?q=https://www.indiatoday.in/technology/features/story/juhi-chawla-says-5g-harmful-for-environment-and-has-gone-to-court-but-is-she-correct-and-what-does-the-science-say-1809984-2021-06-02&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgEEAI&usg=AOvVaw0a7WPkWfQ6fXeWQdVuKx3W,2024-01-29 08:57:38.360290,Google
1622,Jio and Lawsuits,"Explained: Juhi Chawla’s lawsuit in Delhi HC against 5G, and debate around harmful effects of mobile phone radiation",The Indian Express,/url?q=https://indianexpress.com/article/explained/juhi-chawla-5g-india-harmful-effects-for-humans-7340640/&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgFEAI&usg=AOvVaw3f4POzr_SShanrWYnRrFPR,2024-01-25 12:57:38.360290,Google
1623,Jio and Lawsuits,Important Indian Trademark Cases - 2021,BananaIP,/url?q=https://www.bananaip.com/ip-news-center/important-indian-trademark-cases-2021/&sa=U&ved=2ahUKEwikuoiCiIKEAxUZr5UCHSWWAw44MhDF9AF6BAgCEAI&usg=AOvVaw1yznJrMo9pKlp0QjtB3Nkl,2023-09-29 12:57:38.360290,Google
1624,Jio and Bankruptcy,Jio moves NCLT for early resolution of Reliance Infratel bankruptcy process,ET Telecom,/url?q=https://telecom.economictimes.indiatimes.com/news/jio-moves-nclt-for-early-resolution-of-reliance-infratel-bankruptcy-process/95341787&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQIBhAC&usg=AOvVaw3eJ2w63HEd0i2r-xhgwtaR,2020-01-29 12:57:38.360290,Google
1625,Jio and Bankruptcy,Jio arm moves NCLT to close Reliance Infratel purchase | Mint,Mint,/url?q=https://www.livemint.com/industry/telecom/jio-arm-moves-nclt-to-close-reliance-infratel-purchase-11667750701902.html&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQICRAC&usg=AOvVaw0xffxmPkEAEp7JrROZnyxK,2024-01-29 12:52:38.360290,Google
1626,Jio and Bankruptcy,"Aircel goes bankrupt, becomes fourth telecom player to bow out as cut-throat price war takes toll",Business Today,/url?q=https://www.businesstoday.in/industry/telecom/story/aircel-bankruptcy-telecom-sector-nclt-numbers-insolvency-248448-2018-03-01&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQIBxAC&usg=AOvVaw2zqeBytxpvNfJTxeR4dKxY,2024-01-29 07:57:38.360290,Google
1627,Jio and Bankruptcy,"Aircel files for bankruptcy, cites Jio's disruptive entry as a reason",Business Standard,/url?q=https://www.business-standard.com/article/companies/aircel-files-for-bankruptcy-cites-jio-s-disruptive-entry-as-a-reason-118022800709_1.html&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQIBBAC&usg=AOvVaw3nU3ssxWxW3sYe1vjOoX8q,2024-01-24 12:57:38.360290,Google
1628,Jio and Bankruptcy,Jio may buy RCom assets ‘at discount’ as Airtel backs out,The Hindu,/url?q=https://www.thehindu.com/business/Industry/jio-may-buy-rcom-assets-at-discount-as-airtel-backs-out/article30009396.ece&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQIAxAC&usg=AOvVaw2mqXunS7gnyXWVI2-SONpV,2023-08-29 12:57:38.360290,Google
1629,Jio and Bankruptcy,"Jio deposits Rs 3720 crore in SBI escrow account, completes buy of Reliance Infratel",The Economic Times,/url?q=https://m.economictimes.com/industry/telecom/telecom-news/jio-deposits-rs-3720-crore-in-sbi-escrow-account-completes-buy-of-reliance-infratel/articleshow/96432625.cms&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQIBRAC&usg=AOvVaw3_Lo8U9XzsEiI0iKsgCDsS,2019-01-29 12:57:38.360290,Google
1630,Jio and Bankruptcy,Mukesh Ambani's Reliance Jio planning to bid for brother Anil's RCom in bankruptcy,India Today,/url?q=https://www.indiatoday.in/business/story/mukesh-ambani-s-reliance-jio-planning-to-bid-for-brother-anil-s-rcom-in-bankruptcy-1570373-2019-07-17&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQIARAC&usg=AOvVaw0gLqgF_U7w3ohpUUAPNNYn,2024-01-29 12:53:38.360290,Google
1631,Jio and Bankruptcy,"Price war with Mukesh Ambani's Reliance Jio, Rs 46,000 crore debt push Anil Ambani's RCom towards bankruptcy",DNA India,/url?q=https://www.dnaindia.com/business/photo-gallery-price-war-with-mukesh-ambani-s-reliance-jio-rs-46000-crore-debt-push-anil-ambani-s-rcom-towards-bankruptcy-2715545&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQIABAC&usg=AOvVaw2TJdIFLEUJAfCIgs-1UyD9,2024-01-29 08:57:38.360290,Google
1632,Jio and Bankruptcy,Dues of Insolvent Telcos: Is There a Loophole Favouring Jio and Airtel?,NewsClick,/url?q=https://www.newsclick.in/Dues-of-Insolvent-Telcos-Is-There-a-Loophole-Favouring-Jio-and-Airtel%253F&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQIAhAC&usg=AOvVaw3p-iC5Yng8fWuLefYzRlhS,2024-01-25 12:57:38.360290,Google
1633,Jio and Bankruptcy,"Airtel, Reliance Jio submit bids for assets of bankrupt RCom | Mint",Mint,/url?q=https://www.livemint.com/industry/telecom/reliance-jio-bharti-airtel-submit-bids-for-rcom-assets-11574672715005.html&sa=U&ved=2ahUKEwip6cuCiIKEAxVis5UCHdtsD-sQxfQBegQICBAC&usg=AOvVaw2EdzSNdYS-2qcLpLrY1ci9,2023-09-29 12:57:38.360290,Google
1634,Jio and Bankruptcy,Anil Ambani's Reliance Communications finds peace in bankruptcy,Business Today,/url?q=https://www.businesstoday.in/latest/corporate/story/reliance-communications-finds-peace-in-bankruptcy-167990-2019-02-02&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgAEAI&usg=AOvVaw0aOqXbd1KF--58YZ1hFjk0,2020-01-29 12:57:38.360290,Google
1635,Jio and Bankruptcy,RCom files for insolvency after govt refuses nod for asset sale to Jio | Mint,Mint,/url?q=https://www.livemint.com/industry/telecom/reliance-communications-goes-to-bankruptcy-court-to-resolve-debt-burden-1549033242594.html&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgJEAI&usg=AOvVaw3ZMH1qyzYzK4yZ7e3ia4Jv,2024-01-29 12:52:38.360290,Google
1636,Jio and Bankruptcy,"With Aircel filing for bankruptcy, consolidation in the Indian telecom sector is almost over",Business Today,/url?q=https://www.businesstoday.in/industry/telecom/story/aircel-bankruptcy-consolidation-indian-telecom-sector-reliance-jio-100280-2018-02-28&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgEEAI&usg=AOvVaw3YN4cAdzn38CMptYlZeZOb,2024-01-29 07:57:38.360290,Google
1637,Jio and Bankruptcy,NCLT okays Jio’s proposal for Reliance Infratel | Mint,Mint,/url?q=https://www.livemint.com/companies/news/nclt-okays-jio-s-proposal-for-reliance-infratel-11607041042489.html&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgBEAI&usg=AOvVaw1HImGWbx9u5j_8T25N5z19,2024-01-24 12:57:38.360290,Google
1638,Jio and Bankruptcy,Jio's arm now holds 100% equity share capital of Reliance Infratel: RIL,Business Today,/url?q=https://www.businesstoday.in/latest/corporate/story/jios-arm-now-holds-100-equity-share-capital-of-reliance-infratel-ril-357460-2022-12-22&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgHEAI&usg=AOvVaw3GkOlP1EVbbnYtbk9LLYTI,2023-08-29 12:57:38.360290,Google
1639,Jio and Bankruptcy,RCom bonds sink as bankruptcy risk imperils $3.7 billion asset sale | Mint,Mint,/url?q=https://www.livemint.com/Money/bCFPyNqL7xQOLQ1KpwgE7O/RCom-bonds-sink-as-bankruptcy-risk-imperils-37-billion-ass.html&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgDEAI&usg=AOvVaw3ow6hJe2ujFWSaEsuSfgY9,2019-01-29 12:57:38.360290,Google
1640,Jio and Bankruptcy,Jio to acquire debt-laden Reliance Infratel after NCLT’s approval,Business Today,/url?q=https://www.businesstoday.in/industry/telecom/story/jio-to-acquire-debt-laden-reliance-infratel-after-nclts-approval-353888-2022-11-23&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgCEAI&usg=AOvVaw0yzdluG5XKEVmYciiOAExP,2024-01-29 12:50:38.360290,Google
1641,Jio and Bankruptcy,Mukesh Ambani's Reliance Industries may bid for Anil's RCom in bankruptcy,Business Today,/url?q=https://www.businesstoday.in/latest/story/mukesh-ambani-reliance-industries-may-bid-for-anil-rcomm-in-bankruptcy-213982-2019-07-16&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgFEAI&usg=AOvVaw29kxfTLoKzQiE3WvB2vGWA,2024-01-29 05:57:38.360290,Google
1642,Jio and Bankruptcy,Aircel files for bankruptcy in fresh telecom sector upheaval | Mint,Mint,/url?q=https://www.livemint.com/Industry/aEZ9AzzfP8vIeDGfZByA7K/Aircel-files-for-bankruptcy.html&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgIEAI&usg=AOvVaw2--AkeRTZGpKTKbiy8V2NA,2024-01-22 12:57:38.360290,Google
1643,Jio and Bankruptcy,"RCom settles Ericsson dues, asset sale to Reliance Jio gets NCLAT nod | Mint",Mint,/url?q=https://www.livemint.com/Companies/Fwjq5OgtqsNAPj4fxecb2L/RCom-settles-Ericsson-dues-asset-sales-to-Reliance-Jio-gets.html&sa=U&ved=2ahUKEwjClZSDiIKEAxX7rpUCHVmSCSs4ChDF9AF6BAgGEAI&usg=AOvVaw1BLj8w0vjcC0RfPlANosnU,2023-06-29 12:57:38.360290,Google
1644,Jio and Bankruptcy,Reliance Communications: End of the road or last throw of the dice?,"Fortune India: Business News, Strategy, Finance and Corporate Insight",/url?q=https://www.fortuneindia.com/enterprise/reliance-communications-end-of-the-road-or-last-throw-of-the-dice/102941&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgIEAI&usg=AOvVaw2BJGfJ5es1mHVouiAxcPbf,2017-01-29 12:57:38.360290,Google
1645,Jio and Bankruptcy,RCom unit sold to third party for non-repayment of loans,ET Telecom,/url?q=https://telecom.economictimes.indiatimes.com/news/rcom-unit-sold-to-third-party-for-non-repayment-of-loans/95453659&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgJEAI&usg=AOvVaw36hPBVIdUy6n8V9TCpGaK8,2024-01-29 12:53:38.360290,Google
1646,Jio and Bankruptcy,"Jio completes 100% acquisition of Reliance Infratel for ₹3,720 cr","Fortune India: Business News, Strategy, Finance and Corporate Insight",/url?q=https://www.fortuneindia.com/enterprise/jio-completes-100-acquisition-of-reliance-infratel-for-3720-cr/110859&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgBEAI&usg=AOvVaw0aQygmaq0SkfQuWYm46D0R,2024-01-29 08:57:38.360290,Google
1647,Jio and Bankruptcy,Reliance Communications goes to National Company Law Tribunal for insolvency,The Hindu,/url?q=https://www.thehindu.com/business/Industry/reliance-communications-goes-to-national-company-law-tribunal-for-insolvency/article26154000.ece&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgAEAI&usg=AOvVaw0YLw7fx5UH654qHm2Oe7h-,2024-01-25 12:57:38.360290,Google
1648,Jio and Bankruptcy,"RCom creditors approve Rs 23,000 cr resolution plan to Jio, UVARCL: Report",Business Standard,/url?q=https://www.business-standard.com/article/pti-stories/rcom-creditors-approve-rs-23-000-cr-asset-sale-plan-to-jio-uvarcl-120030401650_1.html&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgCEAI&usg=AOvVaw36AW-q1peVDj1EuCO6x0n1,2023-09-29 12:57:38.360290,Google
1649,Jio and Bankruptcy,RCom shares tank 15% as NCLT orders bankruptcy proceedings,"Fortune India: Business News, Strategy, Finance and Corporate Insight",/url?q=https://www.fortuneindia.com/enterprise/rcom-shares-tank-15-as-nclt-orders-bankruptcy-proceedings/101879&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgEEAI&usg=AOvVaw0kHUEfFFR-1uKAm9Tv41Mn,2020-01-29 12:57:38.360290,Google
1650,Jio and Bankruptcy,Reliance Jio gets NCLT nod to buy Anil Ambani's debt-laden tower firm,VCCircle,/url?q=https://www.vccircle.com/reliance-jio-gets-nclt-nod-to-buy-anil-ambani-s-debt-laden-tower-firm&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgDEAI&usg=AOvVaw2rb67QE5_V1rvvQuI0LWSM,2024-01-29 12:33:38.360290,Google
1651,Jio and Bankruptcy,Cash-strapped RCom seeks govt nod for asset sale to Reliance Jio to pay off debt,India Today,/url?q=https://www.indiatoday.in/mail-today/story/rcom-seeks-government-nod-asset-sale-reliance-jio-pay-off-debt-1414156-2018-12-21&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgGEAI&usg=AOvVaw2R1uCm2LBBszD1NFaYwVrd,2024-01-28 12:57:38.360290,Google
1652,Jio and Bankruptcy,"RCom, Ericsson agree on settlement; green signal for Reliance Jio deal",Business Standard,/url?q=https://www.business-standard.com/article/companies/rcom-ericsson-agree-on-settlement-green-signal-for-reliance-jio-deal-118053001156_1.html&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgFEAI&usg=AOvVaw2GD1EeDufQfCZ7lFn01LB_,2024-01-05 12:57:38.360290,Google
1653,Jio and Bankruptcy,"Reliance Jio arm acquires 100 pc stake in Reliance Infratel for Rs 3,720 crore",The Statesman,/url?q=https://www.thestatesman.com/business/reliance-jio-arm-buys-100-interest-in-reliance-infratel-1503140379.html&sa=U&ved=2ahUKEwiNk9WDiIKEAxW0rZUCHdZ-AUI4FBDF9AF6BAgHEAI&usg=AOvVaw0kJd-hI8oEv_PMT_MnADS-,2022-01-29 12:57:38.360290,Google
1654,Jio and Bankruptcy,"Reliance Jio arm acquires 100 pc stake in Reliance Infratel for Rs 3,720 crore",ThePrint,/url?q=https://theprint.in/economy/reliance-jio-arm-acquires-100-pc-stake-in-reliance-infratel-for-rs-3720-crore/1277837/&sa=U&ved=2ahUKEwjXt7iEiIKEAxUtq5UCHYeRCRU4HhDF9AF6BAgHEAI&usg=AOvVaw3OIuGhsC5WQJQHaLTeU5JW,2000-01-29 12:57:38.360290,Google
1655,Jio and Bankruptcy,Indian billionaire turns to bankruptcy court after losing 4G price war with his brother,CNN,/url?q=https://www.cnn.com/2019/02/04/tech/rcom-ambani-bankruptcy-court/index.html&sa=U&ved=2ahUKEwjXt7iEiIKEAxUtq5UCHYeRCRU4HhDF9AF6BAgJEAI&usg=AOvVaw1OGBJzvK8NKQpgMlY7nSxt,2024-01-29 12:53:38.360290,Google
1656,Jio and Bankruptcy,NCLT starts bankruptcy process for Reliance Communications,VCCircle,/url?q=https://www.vccircle.com/nclt-starts-bankruptcy-process-for-reliance-communications&sa=U&ved=2ahUKEwjXt7iEiIKEAxUtq5UCHYeRCRU4HhDF9AF6BAgBEAI&usg=AOvVaw2L-Nt9Bz1J1YtGXtdIV7Zj,2024-01-29 08:57:38.360290,Google
